timestamp,priority,prompt_tokens_estimated,output_tokens_estimated,total_estimated,prompt_tokens_actual,completion_tokens_actual,total_actual,signed_error,relative_error_pct
2026-09-11T12:12:50.911160+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:12:51.161937+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:12:55.275854+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:12:55.290620+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:12:56.745318+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:12:56.952772+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:01.904370+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:01.937859+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:03.226576+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:03.388846+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:09.389475+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:10.617485+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:11.230473+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:11.250241+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:15.698172+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:18.257034+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:18.557590+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:20.270463+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:24.106077+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:25.351049+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:25.446815+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:27.584036+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:30.804172+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:31.749370+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:31.889025+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T12:13:32.662798+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
