timestamp,priority,prompt_tokens_estimated,output_tokens_estimated,total_estimated,prompt_tokens_actual,completion_tokens_actual,total_actual,signed_error,relative_error_pct
2026-09-11T09:38:52.869679+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:38:55.173455+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:38:58.556631+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:39:00.156242+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:39:12.649125+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T09:45:06.479975+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:09.552592+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:12.089391+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:13.825558+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:18.203646+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:20.654541+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:21.904230+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:25.667147+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:28.374276+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:29.946243+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:32.008671+00:00,legitimate,8,30,38,7,12,19,-19,-50.00
2026-09-11T09:45:33.938288+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:37.630892+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:40.115214+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:42.011195+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:44.857755+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T09:45:45.960705+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:47.275673+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:48.719303+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:50.893363+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:54.739980+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:57.070342+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:45:59.474017+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:01.122117+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:03.173842+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:06.781005+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:08.643203+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:10.863330+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:12.866161+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:14.654202+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:16.868686+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:19.089353+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:20.653130+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:21.761603+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T09:46:22.796325+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:24.618219+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:26.723009+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:28.889265+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:30.789404+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:32.644153+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:34.694135+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:36.697040+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:38.892724+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:41.205736+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:43.255974+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:45.298087+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:47.552671+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:50.906748+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:52.770073+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:54.779485+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:56.750513+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:58.627782+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:46:59.502396+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T09:47:00.912650+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:47:03.030067+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:47:05.454550+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:47:07.274332+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:47:22.146860+00:00,default,6,200,206,5,200,205,-1,-0.49
2026-09-11T09:49:13.245204+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
2026-09-11T09:49:16.584389+00:00,legitimate,8,30,38,7,30,37,-1,-2.63
